assemblea,codice,status,elettori,votanti,perc_votanti,aggiornamento,sezioni_perv,sezioni,coll_uni_perv,coll_uni,sezioni_coll_uni_perv,sk_bianche,sk_nulle,sk_contestate,livello,fine_riparto
scrutiniCI,01220810760,ESERCIZIO,28077,21638,"77,06",Dato aggiornato al 05/03/2018 - 07:35,33,33,,,,180,639,0,C,
scrutiniCI,01220810800,ESERCIZIO,21084,15737,"74,63",Dato aggiornato al 05/03/2018 - 09:30,27,27,,,,129,517,0,C,
scrutiniCI,01220810830,ESERCIZIO,286,217,"75,87",Dato aggiornato al 05/03/2018 - 03:08,1,1,,,,2,13,0,C,
scrutiniCI,01220811040,ESERCIZIO,1820,1377,"75,65",Dato aggiornato al 05/03/2018 - 05:46,2,2,,,,14,62,0,C,
scrutiniCI,01220811100,ESERCIZIO,7515,5897,"78,46",Dato aggiornato al 05/03/2018 - 07:38,9,9,,,,46,154,0,C,
scrutiniCI,01220811270,ESERCIZIO,1212,912,"75,24",Dato aggiornato al 05/03/2018 - 05:01,2,2,,,,14,29,0,C,
scrutiniCI,01220811280,ESERCIZIO,12570,9736,"77,45",Dato aggiornato al 05/03/2018 - 08:39,16,16,,,,70,321,0,C,
scrutiniCI,01220811330,ESERCIZIO,1377,1071,"77,77",Dato aggiornato al 05/03/2018 - 04:26,2,2,,,,10,33,0,C,
scrutiniCI,01220811415,ESERCIZIO,5827,4595,"78,85",Dato aggiornato al 05/03/2018 - 08:10,7,7,,,,16,130,0,C,
scrutiniCI,01220811420,ESERCIZIO,1086,831,"76,51",Dato aggiornato al 05/03/2018 - 08:05,1,1,,,,6,17,0,C,
scrutiniCI,01220811460,ESERCIZIO,3364,2587,"76,90",Dato aggiornato al 05/03/2018 - 10:08,5,5,,,,22,92,0,C,
scrutiniCI,01220811510,ESERCIZIO,322,267,"82,91",Dato aggiornato al 05/03/2018 - 02:55,1,1,,,,1,4,0,C,
scrutiniCI,01220811560,ESERCIZIO,612,486,"79,41",Dato aggiornato al 05/03/2018 - 04:09,1,1,,,,4,10,0,C,
scrutiniCI,01220811590,ESERCIZIO,4246,3165,"74,54",Dato aggiornato al 05/03/2018 - 08:50,5,5,,,,29,135,0,C,
scrutiniCI,01220811600,ESERCIZIO,667,489,"73,31",Dato aggiornato al 05/03/2018 - 03:38,1,1,,,,0,17,0,C,
scrutiniCI,01220811610,ESERCIZIO,698,574,"82,23",Dato aggiornato al 05/03/2018 - 04:45,1,1,,,,5,15,0,C,
scrutiniCI,01220811760,ESERCIZIO,856,688,"80,37",Dato aggiornato al 05/03/2018 - 04:14,1,1,,,,9,22,0,C,
scrutiniCI,01220811880,ESERCIZIO,6632,5365,"80,89",Dato aggiornato al 05/03/2018 - 05:24,8,8,,,,34,132,2,C,
scrutiniCI,01220812050,ESERCIZIO,922,757,"82,10",Dato aggiornato al 05/03/2018 - 09:26,1,1,,,,6,28,0,C,
scrutiniCI,01220812070,ESERCIZIO,3608,2964,"82,15",Dato aggiornato al 05/03/2018 - 05:02,4,4,,,,34,150,0,C,
scrutiniCI,01220812160,ESERCIZIO,1466,1124,"76,67",Dato aggiornato al 05/03/2018 - 04:11,2,2,,,,9,43,0,C,
scrutiniCI,01220812270,ESERCIZIO,4642,3591,"77,35",Dato aggiornato al 05/03/2018 - 06:11,5,5,,,,37,133,0,C,
scrutiniCI,01220812390,ESERCIZIO,15356,12117,"78,90",Dato aggiornato al 05/03/2018 - 07:35,17,17,,,,110,364,0,C,
scrutiniCI,01220812420,ESERCIZIO,2477,1884,"76,05",Dato aggiornato al 05/03/2018 - 09:03,3,3,,,,8,79,0,C,
scrutiniCI,01220812430,ESERCIZIO,1568,1210,"77,16",Dato aggiornato al 05/03/2018 - 03:53,2,2,,,,16,60,0,C,
scrutiniCI,01220812520,ESERCIZIO,1169,907,"77,58",Dato aggiornato al 05/03/2018 - 05:21,2,2,,,,8,25,0,C,
scrutiniCI,01220812550,ESERCIZIO,37661,29004,"77,01",Dato aggiornato al 05/03/2018 - 10:38,45,45,,,,174,761,0,C,
scrutiniCI,01220812630,ESERCIZIO,2335,1721,"73,70",Dato aggiornato al 05/03/2018 - 09:31,2,2,,,,16,68,0,C,
scrutiniCI,01220812800,ESERCIZIO,3922,3065,"78,14",Dato aggiornato al 05/03/2018 - 05:19,6,6,,,,27,124,0,C,
scrutiniCI,01220812810,ESERCIZIO,1171,877,"74,89",Dato aggiornato al 05/03/2018 - 05:12,2,2,,,,18,44,0,C,
scrutiniCI,01220812900,ESERCIZIO,818,645,"78,85",Dato aggiornato al 05/03/2018 - 03:20,1,1,,,,14,29,0,C,
scrutiniCI,01220813000,ESERCIZIO,11993,9072,"75,64",Dato aggiornato al 05/03/2018 - 05:07,13,13,,,,68,250,0,C,
scrutiniCI,01230810020,ESERCIZIO,2849,2237,"78,51",Dato aggiornato al 05/03/2018 - 09:19,3,3,,,,22,124,0,C,
scrutiniCI,01230810480,ESERCIZIO,4889,3884,"79,44",Dato aggiornato al 05/03/2018 - 10:10,5,5,,,,32,123,0,C,
scrutiniCI,01230810510,ESERCIZIO,4510,3668,"81,33",Dato aggiornato al 05/03/2018 - 07:13,5,5,,,,30,152,0,C,
scrutiniCI,01230810570,ESERCIZIO,7060,5419,"76,75",Dato aggiornato al 05/03/2018 - 06:52,8,8,,,,90,270,0,C,
scrutiniCI,01230810580,ESERCIZIO,21669,16315,"75,29",Dato aggiornato al 05/03/2018 - 09:28,27,27,,,,159,630,0,C,
scrutiniCI,01230810640,ESERCIZIO,1692,1332,"78,72",Dato aggiornato al 05/03/2018 - 04:55,2,2,,,,13,61,0,C,
scrutiniCI,01230810690,ESERCIZIO,1448,1127,"77,83",Dato aggiornato al 05/03/2018 - 04:13,2,2,,,,14,74,0,C,
scrutiniCI,01230811210,ESERCIZIO,311,257,"82,63",Dato aggiornato al 05/03/2018 - 01:33,1,1,,,,1,10,0,C,
scrutiniCI,01230811250,ESERCIZIO,6952,5558,"79,94",Dato aggiornato al 05/03/2018 - 04:50,6,6,,,,47,162,0,C,
scrutiniCI,01230811340,ESERCIZIO,826,639,"77,36",Dato aggiornato al 05/03/2018 - 04:54,1,1,,,,14,34,0,C,
scrutiniCI,01230811540,ESERCIZIO,44033,33359,"75,75",Dato aggiornato al 05/03/2018 - 07:30,54,54,,,,235,971,0,C,
scrutiniCI,01230811620,ESERCIZIO,37715,28337,"75,13",Dato aggiornato al 05/03/2018 - 09:06,45,45,,,,232,1025,1,C,
scrutiniCI,01230811650,ESERCIZIO,6342,4836,"76,25",Dato aggiornato al 05/03/2018 - 09:03,7,7,,,,39,268,0,C,
scrutiniCI,01230811710,ESERCIZIO,747,607,"81,25",Dato aggiornato al 05/03/2018 - 04:19,1,1,,,,8,15,0,C,
scrutiniCI,01230811740,ESERCIZIO,1483,1168,"78,75",Dato aggiornato al 05/03/2018 - 04:50,2,2,,,,15,70,0,C,
scrutiniCI,01230811790,ESERCIZIO,3169,2591,"81,76",Dato aggiornato al 05/03/2018 - 03:08,4,4,,,,17,75,0,C,
scrutiniCI,01230811890,ESERCIZIO,2999,2452,"81,76",Dato aggiornato al 05/03/2018 - 07:59,3,3,,,,19,102,0,C,
scrutiniCI,01230811930,ESERCIZIO,8095,6313,"77,98",Dato aggiornato al 05/03/2018 - 08:03,9,9,,,,49,210,0,C,
scrutiniCI,01230811980,ESERCIZIO,1470,1140,"77,55",Dato aggiornato al 05/03/2018 - 05:06,2,2,,,,11,52,0,C,
scrutiniCI,01230812470,ESERCIZIO,8287,6413,"77,38",Dato aggiornato al 05/03/2018 - 06:52,9,9,,,,51,220,0,C,
scrutiniCI,01230812500,ESERCIZIO,2634,2038,"77,37",Dato aggiornato al 05/03/2018 - 05:56,3,3,,,,34,91,0,C,
scrutiniCI,01230812690,ESERCIZIO,8699,7016,"80,65",Dato aggiornato al 05/03/2018 - 09:29,10,10,,,,45,226,1,C,
scrutiniCI,01230812860,ESERCIZIO,4171,3086,"73,98",Dato aggiornato al 05/03/2018 - 06:32,4,4,,,,45,178,0,C,
scrutiniCI,01230812940,ESERCIZIO,3665,2899,"79,09",Dato aggiornato al 05/03/2018 - 09:03,5,5,,,,35,185,0,C,
scrutiniCI,01230812950,ESERCIZIO,11975,9474,"79,11",Dato aggiornato al 05/03/2018 - 07:56,11,11,,,,69,307,0,C,
scrutiniCI,01230812960,ESERCIZIO,920,705,"76,63",Dato aggiornato al 05/03/2018 - 03:43,1,1,,,,6,19,0,C,
scrutiniCI,01230813010,ESERCIZIO,6785,5347,"78,80",Dato aggiornato al 05/03/2018 - 07:30,8,8,,,,35,196,0,C,
scrutiniCI,01240810060,ESERCIZIO,5174,4067,"78,60",Dato aggiornato al 05/03/2018 - 07:13,6,6,,,,34,137,0,C,
scrutiniCI,01240810110,ESERCIZIO,714,476,"66,66",Dato aggiornato al 05/03/2018 - 03:08,1,1,,,,9,63,0,C,
scrutiniCI,01240810130,ESERCIZIO,9853,7707,"78,21",Dato aggiornato al 05/03/2018 - 07:05,11,11,,,,41,225,0,C,
scrutiniCI,01240810220,ESERCIZIO,2425,1847,"76,16",Dato aggiornato al 05/03/2018 - 09:26,3,3,,,,18,40,0,C,
scrutiniCI,01240810250,ESERCIZIO,2563,1990,"77,64",Dato aggiornato al 05/03/2018 - 04:08,3,3,,,,26,61,0,C,
scrutiniCI,01240810260,ESERCIZIO,435,317,"72,87",Dato aggiornato al 05/03/2018 - 02:55,1,1,,,,5,26,0,C,
scrutiniCI,01240810320,ESERCIZIO,1785,1280,"71,70",Dato aggiornato al 05/03/2018 - 09:26,2,2,,,,12,45,0,C,
scrutiniCI,01240810350,ESERCIZIO,3727,2847,"76,38",Dato aggiornato al 05/03/2018 - 11:42,4,4,,,,32,119,0,C,
scrutiniCI,01240810400,ESERCIZIO,1256,948,"75,47",Dato aggiornato al 05/03/2018 - 03:08,2,2,,,,7,35,0,C,
scrutiniCI,01240810410,ESERCIZIO,1087,859,"79,02",Dato aggiornato al 05/03/2018 - 04:07,2,2,,,,12,32,0,C,
scrutiniCI,01240810440,ESERCIZIO,4826,3540,"73,35",Dato aggiornato al 05/03/2018 - 08:03,6,6,,,,34,132,0,C,
scrutiniCI,01240810450,ESERCIZIO,5176,4158,"80,33",Dato aggiornato al 05/03/2018 - 07:30,7,7,,,,27,211,0,C,
scrutiniCI,01240810490,ESERCIZIO,1106,858,"77,57",Dato aggiornato al 05/03/2018 - 08:10,1,1,,,,14,29,0,C,
scrutiniCI,01240810521,ESERCIZIO,2127,1662,"78,13",Dato aggiornato al 05/03/2018 - 03:29,2,2,,,,14,56,0,C,
scrutiniCI,01240810540,ESERCIZIO,1701,1363,"80,12",Dato aggiornato al 05/03/2018 - 04:49,2,2,,,,16,62,0,C,
scrutiniCI,01240810610,ESERCIZIO,2387,1963,"82,23",Dato aggiornato al 05/03/2018 - 07:18,3,3,,,,10,56,0,C,
scrutiniCI,01240810680,ESERCIZIO,4331,3323,"76,72",Dato aggiornato al 05/03/2018 - 08:10,5,5,,,,52,152,0,C,
scrutiniCI,01240810720,ESERCIZIO,763,681,"89,25",Dato aggiornato al 05/03/2018 - 11:54,1,1,,,,5,14,0,C,
scrutiniCI,01240810740,ESERCIZIO,1337,1065,"79,65",Dato aggiornato al 05/03/2018 - 08:18,2,2,,,,6,46,0,C,
scrutiniCI,01240810780,ESERCIZIO,762,578,"75,85",Dato aggiornato al 05/03/2018 - 05:03,2,2,,,,4,17,0,C,
scrutiniCI,01240810790,ESERCIZIO,1246,971,"77,92",Dato aggiornato al 05/03/2018 - 04:31,2,2,,,,13,39,0,C,
scrutiniCI,01240810850,ESERCIZIO,144,117,"81,25",Dato aggiornato al 05/03/2018 - 01:58,1,1,,,,1,2,0,C,
scrutiniCI,01240810870,ESERCIZIO,2545,1866,"73,32",Dato aggiornato al 05/03/2018 - 05:27,3,3,,,,20,79,0,C,
scrutiniCI,01240810910,ESERCIZIO,3730,2856,"76,56",Dato aggiornato al 05/03/2018 - 09:26,5,5,,,,28,99,0,C,
scrutiniCI,01240810950,ESERCIZIO,6310,4849,"76,84",Dato aggiornato al 05/03/2018 - 10:42,7,7,,,,44,134,0,C,
scrutiniCI,01240810980,ESERCIZIO,219,149,"68,03",Dato aggiornato al 05/03/2018 - 03:08,1,1,,,,1,4,0,C,
scrutiniCI,01240811010,ESERCIZIO,455,383,"84,17",Dato aggiornato al 05/03/2018 - 03:56,2,2,,,,2,16,0,C,
scrutiniCI,01240811080,ESERCIZIO,2320,1804,"77,75",Dato aggiornato al 05/03/2018 - 09:26,3,3,,,,26,65,0,C,
scrutiniCI,01240811090,ESERCIZIO,450,362,"80,44",Dato aggiornato al 05/03/2018 - 03:47,1,1,,,,2,13,0,C,
scrutiniCI,01240811120,ESERCIZIO,530,439,"82,83",Dato aggiornato al 05/03/2018 - 04:48,1,1,,,,4,21,0,C,
scrutiniCI,01240811130,ESERCIZIO,12854,9713,"75,56",Dato aggiornato al 05/03/2018 - 11:31,17,17,,,,79,342,1,C,
scrutiniCI,01240811140,ESERCIZIO,3128,2550,"81,52",Dato aggiornato al 05/03/2018 - 05:22,3,3,,,,14,90,0,C,
scrutiniCI,01240811150,ESERCIZIO,574,429,"74,73",Dato aggiornato al 05/03/2018 - 03:26,1,1,,,,1,8,0,C,
scrutiniCI,01240811200,ESERCIZIO,593,445,"75,04",Dato aggiornato al 05/03/2018 - 06:26,1,1,,,,2,24,0,C,
scrutiniCI,01240811240,ESERCIZIO,1429,1084,"75,85",Dato aggiornato al 05/03/2018 - 10:26,2,2,,,,2,37,0,C,
scrutiniCI,01240811370,ESERCIZIO,5678,4092,"72,06",Dato aggiornato al 05/03/2018 - 04:59,8,8,,,,40,184,0,C,
scrutiniCI,01240811380,ESERCIZIO,415,338,"81,44",Dato aggiornato al 05/03/2018 - 04:56,1,1,,,,6,13,0,C,
scrutiniCI,01240811400,ESERCIZIO,959,769,"80,18",Dato aggiornato al 05/03/2018 - 09:26,2,2,,,,13,74,0,C,
scrutiniCI,01240811430,ESERCIZIO,50,40,"80,00",Dato aggiornato al 05/03/2018 - 01:30,1,1,,,,0,1,0,C,
scrutiniCI,01240811450,ESERCIZIO,562,405,"72,06",Dato aggiornato al 05/03/2018 - 03:47,1,1,,,,5,21,0,C,
scrutiniCI,01240811470,ESERCIZIO,694,501,"72,19",Dato aggiornato al 05/03/2018 - 05:22,1,1,,,,1,16,0,C,
scrutiniCI,01240811520,ESERCIZIO,528,431,"81,62",Dato aggiornato al 05/03/2018 - 02:55,1,1,,,,5,15,0,C,
scrutiniCI,01240811550,ESERCIZIO,27,24,"88,88",Dato aggiornato al 05/03/2018 - 02:07,1,1,,,,0,0,0,C,
scrutiniCI,01240811660,ESERCIZIO,445,351,"78,87",Dato aggiornato al 05/03/2018 - 03:08,1,1,,,,3,10,0,C,
scrutiniCI,01240811700,ESERCIZIO,948,763,"80,48",Dato aggiornato al 05/03/2018 - 07:30,1,1,,,,8,40,0,C,
scrutiniCI,01240811711,ESERCIZIO,2555,2006,"78,51",Dato aggiornato al 05/03/2018 - 08:10,4,4,,,,15,62,8,C,
scrutiniCI,01240811800,ESERCIZIO,2646,1935,"73,12",Dato aggiornato al 05/03/2018 - 09:26,4,4,,,,30,133,0,C,
scrutiniCI,01240811820,ESERCIZIO,536,387,"72,20",Dato aggiornato al 05/03/2018 - 01:56,2,2,,,,1,13,0,C,
scrutiniCI,01240811860,ESERCIZIO,2473,1852,"74,88",Dato aggiornato al 05/03/2018 - 05:18,3,3,,,,38,118,0,C,
scrutiniCI,01240811870,ESERCIZIO,28104,20663,"73,52",Dato aggiornato al 05/03/2018 - 08:01,34,34,,,,161,698,2,C,
scrutiniCI,01240811900,ESERCIZIO,14418,11390,"78,99",Dato aggiornato al 05/03/2018 - 11:28,15,15,,,,76,301,0,C,
scrutiniCI,01240811910,ESERCIZIO,2700,2067,"76,55",Dato aggiornato al 05/03/2018 - 05:48,3,3,,,,29,90,0,C,
scrutiniCI,01240811931,ESERCIZIO,827,622,"75,21",Dato aggiornato al 05/03/2018 - 04:24,1,1,,,,5,29,0,C,
scrutiniCI,01240811950,ESERCIZIO,820,638,"77,80",Dato aggiornato al 05/03/2018 - 05:22,1,1,,,,7,26,0,C,
scrutiniCI,01240811960,ESERCIZIO,479,400,"83,50",Dato aggiornato al 05/03/2018 - 04:27,1,1,,,,4,24,0,C,
scrutiniCI,01240811970,ESERCIZIO,214,163,"76,16",Dato aggiornato al 05/03/2018 - 02:32,1,1,,,,5,12,0,C,
scrutiniCI,01240811981,ESERCIZIO,196,133,"67,85",Dato aggiornato al 05/03/2018 - 02:17,1,1,,,,3,10,0,C,
scrutiniCI,01240811982,ESERCIZIO,1065,760,"71,36",Dato aggiornato al 05/03/2018 - 04:59,1,1,,,,10,50,0,C,
scrutiniCI,01240812030,ESERCIZIO,1411,1108,"78,52",Dato aggiornato al 05/03/2018 - 09:26,2,2,,,,5,31,0,C,
scrutiniCI,01240812131,ESERCIZIO,1647,1325,"80,44",Dato aggiornato al 05/03/2018 - 02:55,2,2,,,,17,51,0,C,
scrutiniCI,01240812170,ESERCIZIO,207,154,"74,39",Dato aggiornato al 05/03/2018 - 03:11,1,1,,,,1,18,0,C,
scrutiniCI,01240812190,ESERCIZIO,3849,3130,"81,31",Dato aggiornato al 05/03/2018 - 06:24,4,4,,,,15,114,0,C,
scrutiniCI,01240812191,ESERCIZIO,712,493,"69,24",Dato aggiornato al 05/03/2018 - 03:31,1,1,,,,7,19,0,C,
scrutiniCI,01240812200,ESERCIZIO,1887,1376,"72,91",Dato aggiornato al 05/03/2018 - 08:47,2,2,,,,11,50,0,C,
scrutiniCI,01240812231,ESERCIZIO,432,346,"80,09",Dato aggiornato al 05/03/2018 - 03:08,1,1,,,,2,11,0,C,
scrutiniCI,01240812250,ESERCIZIO,65,46,"70,76",Dato aggiornato al 05/03/2018 - 01:00,1,1,,,,2,2,0,C,
scrutiniCI,01240812300,ESERCIZIO,448,374,"83,48",Dato aggiornato al 05/03/2018 - 03:43,1,1,,,,1,22,0,C,
scrutiniCI,01240812311,ESERCIZIO,3077,2490,"80,92",Dato aggiornato al 05/03/2018 - 07:30,3,3,,,,20,85,0,C,
scrutiniCI,01240812320,ESERCIZIO,1464,1014,"69,26",Dato aggiornato al 05/03/2018 - 07:30,2,2,,,,11,59,0,C,
scrutiniCI,01240812330,ESERCIZIO,2535,2061,"81,30",Dato aggiornato al 05/03/2018 - 10:42,3,3,,,,7,45,0,C,
scrutiniCI,01240812350,ESERCIZIO,806,619,"76,79",Dato aggiornato al 05/03/2018 - 06:06,1,1,,,,12,31,0,C,
scrutiniCI,01240812400,ESERCIZIO,1197,943,"78,78",Dato aggiornato al 05/03/2018 - 05:29,2,2,,,,7,27,0,C,
scrutiniCI,01240812440,ESERCIZIO,2952,2285,"77,40",Dato aggiornato al 05/03/2018 - 06:01,3,3,,,,19,75,0,C,
scrutiniCI,01240812450,ESERCIZIO,3552,2739,"77,11",Dato aggiornato al 05/03/2018 - 10:59,4,4,,,,18,78,0,C,
scrutiniCI,01240812460,ESERCIZIO,3300,2472,"74,90",Dato aggiornato al 05/03/2018 - 13:20,3,3,,,,16,105,3,C,
scrutiniCI,01240812480,ESERCIZIO,200,290,"145,00",Dato aggiornato al 05/03/2018 - 05:38,1,1,,,,1,7,0,C,
scrutiniCI,01240812490,ESERCIZIO,858,595,"69,34",Dato aggiornato al 05/03/2018 - 04:48,1,1,,,,8,22,0,C,
scrutiniCI,01240812530,ESERCIZIO,720,685,"95,13",Dato aggiornato al 05/03/2018 - 09:26,1,1,,,,8,28,0,C,
scrutiniCI,01240812600,ESERCIZIO,5003,3739,"74,73",Dato aggiornato al 05/03/2018 - 10:51,8,8,,,,31,128,0,C,
scrutiniCI,01240812640,ESERCIZIO,3656,2587,"70,76",Dato aggiornato al 05/03/2018 - 05:12,5,5,,,,48,127,0,C,
scrutiniCI,01240812650,ESERCIZIO,3061,2399,"78,37",Dato aggiornato al 05/03/2018 - 07:17,4,4,,,,18,79,0,C,
scrutiniCI,01240812710,ESERCIZIO,162,112,"69,13",Dato aggiornato al 05/03/2018 - 01:11,1,1,,,,1,2,0,C,
scrutiniCI,01240812730,ESERCIZIO,1157,865,"74,76",Dato aggiornato al 05/03/2018 - 06:24,1,1,,,,9,33,0,C,
scrutiniCI,01240812740,ESERCIZIO,3190,2449,"76,77",Dato aggiornato al 05/03/2018 - 03:47,4,4,,,,21,130,0,C,
scrutiniCI,01240812742,ESERCIZIO,749,569,"75,96",Dato aggiornato al 05/03/2018 - 02:55,1,1,,,,1,29,0,C,
scrutiniCI,01240812791,ESERCIZIO,752,592,"78,72",Dato aggiornato al 05/03/2018 - 04:16,1,1,,,,8,60,0,C,
scrutiniCI,01240812870,ESERCIZIO,3715,2943,"79,21",Dato aggiornato al 05/03/2018 - 07:30,4,4,,,,51,148,0,C,
scrutiniCI,01240812890,ESERCIZIO,2749,2217,"80,64",Dato aggiornato al 05/03/2018 - 09:20,3,3,,,,12,54,0,C,
scrutiniCI,01240812891,ESERCIZIO,2314,1836,"79,34",Dato aggiornato al 05/03/2018 - 09:26,3,3,,,,12,62,0,C,
scrutiniCI,01240812910,ESERCIZIO,1656,1257,"75,90",Dato aggiornato al 05/03/2018 - 05:29,2,2,,,,15,52,0,C,
scrutiniCI,01240812920,ESERCIZIO,896,630,"70,31",Dato aggiornato al 05/03/2018 - 02:22,2,2,,,,12,47,0,C,
scrutiniCI,01240812930,ESERCIZIO,3240,2411,"74,41",Dato aggiornato al 05/03/2018 - 05:43,4,4,,,,35,180,0,C,
scrutiniCI,02110020020,ESERCIZIO,263,178,"67,68",Dato aggiornato al 05/03/2018 - 05:37,1,1,,,,2,9,0,C,
scrutiniCI,02110020030,ESERCIZIO,69254,48722,"70,35",Dato aggiornato al 05/03/2018 - 10:10,93,93,,,,333,1216,0,C,
scrutiniCI,02110020062,ESERCIZIO,1414,1113,"78,71",Dato aggiornato al 05/03/2018 - 03:29,2,2,,,,10,44,0,C,
scrutiniCI,02110020080,ESERCIZIO,292,228,"78,08",Dato aggiornato al 05/03/2018 - 02:38,1,1,,,,3,10,0,C,
scrutiniCI,02110020090,ESERCIZIO,4945,3725,"75,32",Dato aggiornato al 05/03/2018 - 09:26,8,8,,,,41,147,0,C,
scrutiniCI,02110020100,ESERCIZIO,228,152,"66,66",Dato aggiornato al 05/03/2018 - 03:13,1,1,,,,4,7,0,C,
scrutiniCI,02110020120,ESERCIZIO,1639,1238,"75,53",Dato aggiornato al 05/03/2018 - 09:26,2,2,,,,17,30,0,C,
scrutiniCI,02110020140,ESERCIZIO,412,333,"80,82",Dato aggiornato al 05/03/2018 - 02:38,1,1,,,,4,10,0,C,
scrutiniCI,02110020160,ESERCIZIO,121,97,"80,16",Dato aggiornato al 05/03/2018 - 00:54,1,1,,,,1,3,0,C,
scrutiniCI,02110020180,ESERCIZIO,1605,1241,"77,32",Dato aggiornato al 05/03/2018 - 04:34,2,2,,,,10,34,0,C,
scrutiniCI,02110020190,ESERCIZIO,460,367,"79,78",Dato aggiornato al 05/03/2018 - 05:56,1,1,,,,6,15,0,C,
scrutiniCI,02110020210,ESERCIZIO,1871,1421,"75,94",Dato aggiornato al 05/03/2018 - 09:26,3,3,,,,16,75,0,C,
scrutiniCI,02110020220,ESERCIZIO,921,637,"69,16",Dato aggiornato al 05/03/2018 - 02:55,2,2,,,,4,25,0,C,
scrutiniCI,02110020240,ESERCIZIO,361,259,"71,74",Dato aggiornato al 05/03/2018 - 02:38,1,1,,,,4,11,0,C,
scrutiniCI,02110020250,ESERCIZIO,401,252,"62,84",Dato aggiornato al 05/03/2018 - 05:54,1,1,,,,7,12,0,C,
scrutiniCI,02110020280,ESERCIZIO,408,294,"72,05",Dato aggiornato al 05/03/2018 - 05:58,1,1,,,,2,9,0,C,
scrutiniCI,02110020290,ESERCIZIO,1497,1131,"75,55",Dato aggiornato al 05/03/2018 - 06:40,2,2,,,,8,30,0,C,
scrutiniCI,02110020300,ESERCIZIO,837,647,"77,29",Dato aggiornato al 05/03/2018 - 06:18,1,1,,,,7,27,0,C,
scrutiniCI,02110020310,ESERCIZIO,356,265,"74,43",Dato aggiornato al 05/03/2018 - 05:34,1,1,,,,6,7,0,C,
scrutiniCI,02110020320,ESERCIZIO,820,604,"73,65",Dato aggiornato al 05/03/2018 - 05:32,1,1,,,,12,58,0,C,
scrutiniCI,02110020330,ESERCIZIO,79,41,"51,89",Dato aggiornato al 05/03/2018 - 01:03,1,1,,,,2,3,0,C,
scrutiniCI,02110020340,ESERCIZIO,471,292,"61,99",Dato aggiornato al 05/03/2018 - 03:30,1,1,,,,5,12,0,C,
scrutiniCI,02110020360,ESERCIZIO,945,696,"73,65",Dato aggiornato al 05/03/2018 - 06:40,2,2,,,,7,22,0,C,
scrutiniCI,02110020370,ESERCIZIO,316,236,"74,68",Dato aggiornato al 05/03/2018 - 03:19,1,1,,,,5,19,0,C,
scrutiniCI,02110020390,ESERCIZIO,746,553,"74,12",Dato aggiornato al 05/03/2018 - 05:33,1,1,,,,6,42,0,C,
scrutiniCI,02110020400,ESERCIZIO,106,64,"60,37",Dato aggiornato al 05/03/2018 - 01:56,1,1,,,,0,2,0,C,
scrutiniCI,02110020411,ESERCIZIO,1506,1121,"74,43",Dato aggiornato al 05/03/2018 - 03:41,3,3,,,,16,34,0,C,
scrutiniCI,02110020440,ESERCIZIO,78,58,"74,35",Dato aggiornato al 05/03/2018 - 02:32,1,1,,,,0,0,0,C,
scrutiniCI,02110020450,ESERCIZIO,321,271,"84,42",Dato aggiornato al 05/03/2018 - 05:44,1,1,,,,2,4,0,C,
scrutiniCI,02110020460,ESERCIZIO,3480,2492,"71,60",Dato aggiornato al 05/03/2018 - 06:48,4,4,,,,30,80,0,C,
scrutiniCI,02110020480,ESERCIZIO,1607,1187,"73,86",Dato aggiornato al 05/03/2018 - 05:19,3,3,,,,15,31,0,C,
scrutiniCI,02110020510,ESERCIZIO,524,369,"70,41",Dato aggiornato al 05/03/2018 - 05:03,1,1,,,,9,17,0,C,
scrutiniCI,02110020520,ESERCIZIO,4144,3130,"75,53",Dato aggiornato al 05/03/2018 - 04:19,7,7,,,,39,112,0,C,
scrutiniCI,02110020521,ESERCIZIO,335,252,"75,22",Dato aggiornato al 05/03/2018 - 02:17,1,1,,,,5,18,0,C,
scrutiniCI,02110020560,ESERCIZIO,262,207,"79,00",Dato aggiornato al 05/03/2018 - 03:08,1,1,,,,1,4,0,C,
scrutiniCI,02110020600,ESERCIZIO,260,166,"63,84",Dato aggiornato al 05/03/2018 - 01:41,1,1,,,,1,3,0,C,
scrutiniCI,02110020610,ESERCIZIO,869,659,"75,83",Dato aggiornato al 05/03/2018 - 07:13,1,1,,,,7,22,0,C,
scrutiniCI,02110020640,ESERCIZIO,174,113,"64,94",Dato aggiornato al 05/03/2018 - 03:20,1,1,,,,2,3,0,C,
scrutiniCI,02110020650,ESERCIZIO,501,317,"63,27",Dato aggiornato al 05/03/2018 - 02:01,2,2,,,,2,8,0,C,
scrutiniCI,02110020670,ESERCIZIO,286,190,"66,43",Dato aggiornato al 05/03/2018 - 03:15,1,1,,,,4,5,0,C,
scrutiniCI,02110020680,ESERCIZIO,420,317,"75,47",Dato aggiornato al 05/03/2018 - 04:57,1,1,,,,5,10,0,C,
scrutiniCI,02110020690,ESERCIZIO,323,240,"74,30",Dato aggiornato al 05/03/2018 - 02:32,1,1,,,,1,3,0,C,
scrutiniCI,02110020720,ESERCIZIO,573,440,"76,78",Dato aggiornato al 05/03/2018 - 04:25,1,1,,,,2,15,0,C,
scrutiniCI,02110020730,ESERCIZIO,1585,1202,"75,83",Dato aggiornato al 05/03/2018 - 05:38,2,2,,,,10,28,0,C,
