Lista;Regione;Collegio Plurinominale;Collegio Uninominale;Numero Candidato;Candidato
CIVICA POPOLARE LORENZIN;CALABRIA;CALABRIA - 01;03 - CATANZARO;4;VILLELLA AQUILA
CIVICA POPOLARE LORENZIN;CALABRIA;CALABRIA - 01;04 - REGGIO DI CALABRIA;4;AMARO OTTAVIO SALVATORE
CIVICA POPOLARE LORENZIN;CAMPANIA;CAMPANIA - 01;01 - BENEVENTO;3;ABBATE GIULIA
CIVICA POPOLARE LORENZIN;CAMPANIA;CAMPANIA - 01;02 - CASERTA;3;CAPUTO NICOLA
CIVICA POPOLARE LORENZIN;CAMPANIA;CAMPANIA - 01;03 - AVELLINO;3;FAMIGLIETTI LUIGI
CIVICA POPOLARE LORENZIN;CAMPANIA;CAMPANIA - 02;04 - GIUGLIANO IN CAMPANIA;3;PALMA GIOVANNA
CIVICA POPOLARE LORENZIN;CAMPANIA;CAMPANIA - 02;06 - CASORIA;3;RUSSO FRANCESCO
CIVICA POPOLARE LORENZIN;CAMPANIA;CAMPANIA - 02;07 - NAPOLI - CIRCOSCRIZIONE 7 SAN CARLO ALL'ARENA;3;ALFANO GIOACCHINO
CIVICA POPOLARE LORENZIN;CAMPANIA;CAMPANIA - 02;08 - NAPOLI - CIRCOSCRIZIONE 19 FUORIGROTTA;3;MARCIANO ANTONIO
CIVICA POPOLARE LORENZIN;CAMPANIA;CAMPANIA - 03;05 - PORTICI;3;D'ANGELO LIBERA
CIVICA POPOLARE LORENZIN;CAMPANIA;CAMPANIA - 03;09 - TORRE DEL GRECO;3;MANNIELLO FRANCESCO
CIVICA POPOLARE LORENZIN;CAMPANIA;CAMPANIA - 03;10 - SALERNO;3;IANNUZZI BARBATO DETTO TINO
CIVICA POPOLARE LORENZIN;CAMPANIA;CAMPANIA - 03;11 - BATTIPAGLIA;3;GALLO FILOMENA
CIVICA POPOLARE LORENZIN;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;01 - RIMINI;5;ARLOTTI TIZIANO
CIVICA POPOLARE LORENZIN;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;02 - RAVENNA;5;COLLINA STEFANO
CIVICA POPOLARE LORENZIN;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;03 - FERRARA;5;ZAMPA SANDRA
CIVICA POPOLARE LORENZIN;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;04 - BOLOGNA;5;CASINI PIER FERDINANDO
CIVICA POPOLARE LORENZIN;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;05 - MODENA;5;PATRIARCA EDOARDO
CIVICA POPOLARE LORENZIN;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;06 - REGGIO NELL'EMILIA ;5;IORI VANNA
CIVICA POPOLARE LORENZIN;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;07 - PARMA;5;PAGLIARI GIORGIO
CIVICA POPOLARE LORENZIN;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;08 - PIACENZA;5;GAZZOLO PAOLA
CIVICA POPOLARE LORENZIN;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;01 - TRIESTE;14;ILLY RICCARDO
CIVICA POPOLARE LORENZIN;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;02 - UDINE;14;DE MONTE ISABELLA
CIVICA POPOLARE LORENZIN;LAZIO;LAZIO - 01;01 - ROMA - QUARTIERE GIANICOLENSE;4;BONINO EMMA
CIVICA POPOLARE LORENZIN;LAZIO;LAZIO - 01;02 - ROMA - QUARTIERE TUSCOLANO;4;PASTORELLI ORESTE
CIVICA POPOLARE LORENZIN;LAZIO;LAZIO - 01;03 - ROMA - QUARTIERE PORTUENSE;4;MATURANI GIUSEPPINA DETTA PINA
CIVICA POPOLARE LORENZIN;LAZIO;LAZIO - 02;04 - ROMA - QUARTIERE COLLATINO;4;QUINTO PAOLO
CIVICA POPOLARE LORENZIN;LAZIO;LAZIO - 02;05 - VITERBO;4;MAZZOLI ALESSANDRO
CIVICA POPOLARE LORENZIN;LAZIO;LAZIO - 02;06 - GUIDONIA MONTECELIO;4;LUCHERINI CARLO
CIVICA POPOLARE LORENZIN;LAZIO;LAZIO - 03;07 - FROSINONE;4;SPILABOTTE MARIA
CIVICA POPOLARE LORENZIN;LAZIO;LAZIO - 03;08 - ROMA - FIUMICINO;4;MARCHETTI UGO
CIVICA POPOLARE LORENZIN;LAZIO;LAZIO - 03;09 - LATINA;4;MOSCARDELLI CLAUDIO
CIVICA POPOLARE LORENZIN;LAZIO;LAZIO - 03;10 - VELLETRI;4;PARENTE ANNAMARIA
CIVICA POPOLARE LORENZIN;LIGURIA;LIGURIA - 01;01 - SAVONA;2;DE VINCENZI LUIGI
CIVICA POPOLARE LORENZIN;LIGURIA;LIGURIA - 01;02 - GENOVA - UNITÀ URBANISTICA SAN FRUTTUOSO;2;PINOTTI ROBERTA
CIVICA POPOLARE LORENZIN;LIGURIA;LIGURIA - 01;03 - GENOVA - LA SPEZIA;2;MICHELUCCI JURI
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 01;16 - PAVIA;3;BOSONE DANIELE
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 01;17 - CREMONA;3;LOMBARDI VALENTINA
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 01;18 - MANTOVA;3;ALLI PAOLO
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 02;12 - BERGAMO;3;MARCASSOLI LIVIA
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 02;13 - TREVIGLIO;3;GUERINI GIUSEPPE
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 02;14 - BRESCIA;3;MESSINA IGNAZIO
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 02;15 - LUMEZZANE;3;CINQUEPALMI LORENZO
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 03;08 - LECCO;3;BARTESAGHI CRISTINA
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 03;09 - CANTÙ;3;MARELLI SAVINA
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 03;10 - COMO;3;CAMPORINI VINCENZO
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 03;11 - VARESE;3;ALFIERI ALESSANDRO
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 04;01 - MILANO - AREA STATISTICA 84;3;CERNO TOMMASO
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 04;02 - MILANO - AREA STATISTICA 74;3;D'ALFONSO FRANCO MARIA
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 04;03 - MILANO - LEGNANO;3;PERDUCA MARCO
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 04;04 - ROZZANO;3;FIORENTINI MICHELA
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 05;05 - COLOGNO MONZESE;2;MALPEZZI SIMONA FLAVIA
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 05;06 - MONZA;3;BERTOLA CHERUBINA
CIVICA POPOLARE LORENZIN;LOMBARDIA;LOMBARDIA - 05;07 - SESTO SAN GIOVANNI;3;DE MARCHI DIANA ALESSANDRA
CIVICA POPOLARE LORENZIN;MARCHE;MARCHE - 01;01 - PESARO;2;BONELLI ANGELO
CIVICA POPOLARE LORENZIN;MARCHE;MARCHE - 01;02 - ANCONA;2;CARRESCIA PIERGIORGIO
CIVICA POPOLARE LORENZIN;MARCHE;MARCHE - 01;03 - ASCOLI PICENO;2;DI CINTIO EMANUELA
CIVICA POPOLARE LORENZIN;MOLISE;MOLISE - 01;01 - CAMPOBASSO;2;COLAVITA ENRICO
CIVICA POPOLARE LORENZIN;PIEMONTE;PIEMONTE - 01;01 - SETTIMO TORINESE;5;AVETTA ALBERTO
CIVICA POPOLARE LORENZIN;PIEMONTE;PIEMONTE - 01;02 - MONCALIERI ;5;BUEMI ENRICO
CIVICA POPOLARE LORENZIN;PIEMONTE;PIEMONTE - 01;03 - TORINO - COLLEGNO;5;ESPOSITO STEFANO
CIVICA POPOLARE LORENZIN;PIEMONTE;PIEMONTE - 01;04 - TORINO - ZONA STATISTICA 61;5;LAUS MAURO ANTONIO DONATO
CIVICA POPOLARE LORENZIN;PIEMONTE;PIEMONTE - 02;05 - NOVARA;5;FERRARA ELENA
CIVICA POPOLARE LORENZIN;PIEMONTE;PIEMONTE - 02;06 - VERCELLI;5;BARGERO CRISTINA
CIVICA POPOLARE LORENZIN;PIEMONTE;PIEMONTE - 02;07 - ALESSANDRIA;5;BORIOLI DANIELE GAETANO
CIVICA POPOLARE LORENZIN;PIEMONTE;PIEMONTE - 02;08 - CUNEO;5;GIOVANNINI MARTA
CIVICA POPOLARE LORENZIN;PUGLIA;PUGLIA - 01;01 - BARI;4;CAMPANELLI SALVATORE
CIVICA POPOLARE LORENZIN;PUGLIA;PUGLIA - 01;02 - ALTAMURA;4;LEZOCHE LOREDANA
CIVICA POPOLARE LORENZIN;PUGLIA;PUGLIA - 01;03 - ANDRIA;4;GENTILE ELENA
CIVICA POPOLARE LORENZIN;PUGLIA;PUGLIA - 01;08 - FOGGIA;4;RUSSO MASSIMO
CIVICA POPOLARE LORENZIN;PUGLIA;PUGLIA - 02;04 - BRINDISI;4;AMATI FABIANO
CIVICA POPOLARE LORENZIN;PUGLIA;PUGLIA - 02;05 - LECCE;3;STEFANO DARIO
CIVICA POPOLARE LORENZIN;PUGLIA;PUGLIA - 02;06 - NARDÒ;4;BELLANOVA TERESA
CIVICA POPOLARE LORENZIN;PUGLIA;PUGLIA - 02;07 - TARANTO;4;CASCARANO MARIA GRAZIA
CIVICA POPOLARE LORENZIN;SARDEGNA;SARDEGNA - 01;01 - CAGLIARI;3;PORRU DANIELA
CIVICA POPOLARE LORENZIN;SARDEGNA;SARDEGNA - 01;02 - NUORO;3;ANGIONI IGNAZIO
CIVICA POPOLARE LORENZIN;SARDEGNA;SARDEGNA - 01;03 - SASSARI;3;GANAU GIANFRANCO
CIVICA POPOLARE LORENZIN;SICILIA;SICILIA - 01;01 - PALERMO - RESUTTANA-SAN LORENZO;7;PICCIONE TERESA
CIVICA POPOLARE LORENZIN;SICILIA;SICILIA - 01;02 - PALERMO - BAGHERIA;7;CICERO MARIO
CIVICA POPOLARE LORENZIN;SICILIA;SICILIA - 01;03 - MARSALA;7;RUGGIRELLO PAOLO
CIVICA POPOLARE LORENZIN;SICILIA;SICILIA - 01;04 - AGRIGENTO;7;IACONO MARIA
CIVICA POPOLARE LORENZIN;SICILIA;SICILIA - 01;05 - GELA;7;PETITTO ANNALISA MARIA
CIVICA POPOLARE LORENZIN;SICILIA;SICILIA - 02;06 - MESSINA;7;D'AMORE FABIO
CIVICA POPOLARE LORENZIN;SICILIA;SICILIA - 02;07 - ACIREALE;7;BURTONE GIOVANNI MARIO SALVINO
CIVICA POPOLARE LORENZIN;SICILIA;SICILIA - 02;08 - CATANIA;7;SUDANO VALERIA CARMELA MARIA
CIVICA POPOLARE LORENZIN;SICILIA;SICILIA - 02;09 - SIRACUSA;7;FURNARI MARIA ALESSANDRA
CIVICA POPOLARE LORENZIN;TOSCANA;TOSCANA - 01;01 - FIRENZE ;10;RENZI MATTEO
CIVICA POPOLARE LORENZIN;TOSCANA;TOSCANA - 01;02 - SESTO FIORENTINO;10;PARRINI DARIO
CIVICA POPOLARE LORENZIN;TOSCANA;TOSCANA - 01;03 - PRATO;10;BINI CATERINA
CIVICA POPOLARE LORENZIN;TOSCANA;TOSCANA - 01;05 - LUCCA;10;MARCUCCI ANDREA
CIVICA POPOLARE LORENZIN;TOSCANA;TOSCANA - 02;04 - AREZZO;10;NENCINI RICCARDO
CIVICA POPOLARE LORENZIN;TOSCANA;TOSCANA - 02;06 - PISA;10;FEDELI VALERIA
CIVICA POPOLARE LORENZIN;TOSCANA;TOSCANA - 02;07 - LIVORNO;10;VELO SILVIA
CIVICA POPOLARE LORENZIN;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;01 - BOLZANO/BOZEN;2;BRESSA GIANCLAUDIO
CIVICA POPOLARE LORENZIN;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;02 - MERANO/MERAN;3;AGNELLI PETRA
CIVICA POPOLARE LORENZIN;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;03 - BRESSANONE/BRIXEN;3;PRADER RENATE
CIVICA POPOLARE LORENZIN;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;04 - TRENTO;1;PANIZZA FRANCO
CIVICA POPOLARE LORENZIN;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;05 - ROVERETO;2;MELLARINI TIZIANO
CIVICA POPOLARE LORENZIN;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;06 - PERGINE VALSUGANA;2;STENICO ELEONORA
CIVICA POPOLARE LORENZIN;UMBRIA;UMBRIA - 01;01 - PERUGIA;5;GIULIETTI GIAMPIERO
CIVICA POPOLARE LORENZIN;UMBRIA;UMBRIA - 01;02 - TERNI;5;MIGNOZZETTI SIMONETTA
CIVICA POPOLARE LORENZIN;VENETO;VENETO - 01;01 - VENEZIA;6;FERRAZZI ANDREA
CIVICA POPOLARE LORENZIN;VENETO;VENETO - 01;02 - BELLUNO;6;PUPPATO LAURA
CIVICA POPOLARE LORENZIN;VENETO;VENETO - 01;03 - TREVISO;6;GIANELLONI ISABELLA
CIVICA POPOLARE LORENZIN;VENETO;VENETO - 01;04 - ROVIGO;6;BARETTA PIER PAOLO
CIVICA POPOLARE LORENZIN;VENETO;VENETO - 02;05 - PADOVA;6;BISATO LUIGI DETTO ALESSANDRO
CIVICA POPOLARE LORENZIN;VENETO;VENETO - 02;06 - BASSANO DEL GRAPPA;6;SANTINI GIORGIO
CIVICA POPOLARE LORENZIN;VENETO;VENETO - 02;07 - VICENZA;6;SBROLLINI DANIELA
CIVICA POPOLARE LORENZIN;VENETO;VENETO - 02;08 - VERONA;6;ZAGO GIOVANNA
CIVICA POPOLARE LORENZIN;VENETO;VENETO - 02;09 - VILLAFRANCA DI VERONA;6;FACINCANI MAURIZIO
DEMOCRAZIA CRISTIANA;LAZIO;LAZIO - 01;01 - ROMA - QUARTIERE GIANICOLENSE;9;INTORCIA LUIGI
DEMOCRAZIA CRISTIANA;LAZIO;LAZIO - 01;02 - ROMA - QUARTIERE TUSCOLANO;9;MOSTI ELEONORA
DEMOCRAZIA CRISTIANA;LAZIO;LAZIO - 01;03 - ROMA - QUARTIERE PORTUENSE;9;BERNARDINI GERMANO
DEMOCRAZIA CRISTIANA;LAZIO;LAZIO - 02;04 - ROMA - QUARTIERE COLLATINO;9;DI STEFANO ANTONIO
DEMOCRAZIA CRISTIANA;LAZIO;LAZIO - 02;05 - VITERBO;9;ARMATO ANTONELLO
DEMOCRAZIA CRISTIANA;LAZIO;LAZIO - 02;06 - GUIDONIA MONTECELIO;9;GUARISCO MARIA ADELAIDE
DEMOCRAZIA CRISTIANA;LAZIO;LAZIO - 03;07 - FROSINONE;9;OMERO CARMELA
DEMOCRAZIA CRISTIANA;LAZIO;LAZIO - 03;08 - ROMA - FIUMICINO;9;RANUCCI CARLO
DEMOCRAZIA CRISTIANA;LAZIO;LAZIO - 03;09 - LATINA;9;ANDREOZZI NICOLETTA
DEMOCRAZIA CRISTIANA;LAZIO;LAZIO - 03;10 - VELLETRI;9;MAGI GABRIELLA
DESTRE UNITE - FORCONI;CALABRIA;CALABRIA - 01;01 - CROTONE;7;TALE' ROSETTA
DESTRE UNITE - FORCONI;CALABRIA;CALABRIA - 01;02 - COSENZA;7;ANDIDARO CAROLINA
DESTRE UNITE - FORCONI;CALABRIA;CALABRIA - 01;03 - CATANZARO;7;CIPRIANO MARIO
DESTRE UNITE - FORCONI;CALABRIA;CALABRIA - 01;04 - REGGIO DI CALABRIA;7;VECCHIO SEBASTIANO
DESTRE UNITE - FORCONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;01 - RIMINI;1;COMITO FRANCESCO
DESTRE UNITE - FORCONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;02 - RAVENNA;1;FRACCARO SABRINA
DESTRE UNITE - FORCONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;03 - FERRARA;1;MALOSTI DAVIDE
DESTRE UNITE - FORCONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;04 - BOLOGNA;1;RICCA PIETRO
DESTRE UNITE - FORCONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;05 - MODENA;1;BALDO CINZIA
DESTRE UNITE - FORCONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;06 - REGGIO NELL'EMILIA ;1;CIANALINO PAOLO
DESTRE UNITE - FORCONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;07 - PARMA;1;VECCHINI FRANCESCA
DESTRE UNITE - FORCONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;08 - PIACENZA;1;BRUNO GIOVANNI
FI -FRAT. D'IT. -MOV.NUOVA VALLE D'AOSTA;VALLE D'AOSTA;;VALLE D'AOSTA - 01;2;NAVARRA ORLANDO
FORZA ITALIA;ABRUZZO;ABRUZZO - 01;01 - PESCARA;1;DI NINO ANTONELLA
FORZA ITALIA;ABRUZZO;ABRUZZO - 01;02 - L'AQUILA;1;QUAGLIARIELLO GAETANO
FORZA ITALIA;BASILICATA;BASILICATA - 01;01 - POTENZA;5;PEPE PASQUALE
FORZA ITALIA;CALABRIA;CALABRIA - 01;01 - CROTONE;8;ALTILIA EMANUELA
FORZA ITALIA;CALABRIA;CALABRIA - 01;02 - COSENZA;8;CALIGIURI FULVIA MICHELA
FORZA ITALIA;CALABRIA;CALABRIA - 01;03 - CATANZARO;8;AIELLO PIETRO
FORZA ITALIA;CALABRIA;CALABRIA - 01;04 - REGGIO DI CALABRIA;8;SICLARI MARCO
FORZA ITALIA;CAMPANIA;CAMPANIA - 01;01 - BENEVENTO;7;LONARDO ALESSANDRINA
FORZA ITALIA;CAMPANIA;CAMPANIA - 01;02 - CASERTA;7;PETRENGA GIOVANNA
FORZA ITALIA;CAMPANIA;CAMPANIA - 01;03 - AVELLINO;7;GALATI GIUSEPPE
FORZA ITALIA;CAMPANIA;CAMPANIA - 02;04 - GIUGLIANO IN CAMPANIA;6;BENEDUCE FLORA
FORZA ITALIA;CAMPANIA;CAMPANIA - 02;06 - CASORIA;6;ROMANO GIUSEPPE DETTO GIOSY
FORZA ITALIA;CAMPANIA;CAMPANIA - 02;07 - NAPOLI - CIRCOSCRIZIONE 7 SAN CARLO ALL'ARENA;6;GUANGI SALVATORE
FORZA ITALIA;CAMPANIA;CAMPANIA - 02;08 - NAPOLI - CIRCOSCRIZIONE 19 FUORIGROTTA;6;RUSSO ANGELA
FORZA ITALIA;CAMPANIA;CAMPANIA - 03;05 - PORTICI;7;TESTA NUNZIO FRANCESCO
FORZA ITALIA;CAMPANIA;CAMPANIA - 03;09 - TORRE DEL GRECO;7;RIVELLINI CRESCENZIO
FORZA ITALIA;CAMPANIA;CAMPANIA - 03;10 - SALERNO;7;MARRAZZO PASQUALE
FORZA ITALIA;CAMPANIA;CAMPANIA - 03;11 - BATTIPAGLIA;7;SPINELLI COSTABILE
FORZA ITALIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;01 - RIMINI;12;BARBONI ANTONIO
FORZA ITALIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;02 - RAVENNA;12;ALBERGHINI MASSIMILIANO
FORZA ITALIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;03 - FERRARA;12;BALBONI ALBERTO
FORZA ITALIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;04 - BOLOGNA;12;BRUNELLI ELISABETTA
FORZA ITALIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;05 - MODENA;12;CORTI STEFANO
FORZA ITALIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;06 - REGGIO NELL'EMILIA ;12;BELLOCCHI CLAUDIA
FORZA ITALIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;07 - PARMA;12;SAPONARA MARIA
FORZA ITALIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;08 - PIACENZA;12;PISANI PIETRO
FORZA ITALIA;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;01 - TRIESTE;2;STABILE LAURA
FORZA ITALIA;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;02 - UDINE;2;CIRIANI LUCA
FORZA ITALIA;LAZIO;LAZIO - 01;01 - ROMA - QUARTIERE GIANICOLENSE;6;IADICICCO FEDERICO
FORZA ITALIA;LAZIO;LAZIO - 01;02 - ROMA - QUARTIERE TUSCOLANO;6;CACCIAMANI MARIA GRAZIA
FORZA ITALIA;LAZIO;LAZIO - 01;03 - ROMA - QUARTIERE PORTUENSE;6;BINETTI PAOLA
FORZA ITALIA;LAZIO;LAZIO - 02;04 - ROMA - QUARTIERE COLLATINO;6;MENNUNI LAVINIA
FORZA ITALIA;LAZIO;LAZIO - 02;05 - VITERBO;6;BATTISTONI FRANCESCO
FORZA ITALIA;LAZIO;LAZIO - 02;06 - GUIDONIA MONTECELIO;6;FUSCO UMBERTO
FORZA ITALIA;LAZIO;LAZIO - 03;07 - FROSINONE;6;RUSPANDINI MASSIMO
FORZA ITALIA;LAZIO;LAZIO - 03;08 - ROMA - FIUMICINO;6;REGIMENTI LUISA
FORZA ITALIA;LAZIO;LAZIO - 03;09 - LATINA;6;FAZZONE CLAUDIO
FORZA ITALIA;LAZIO;LAZIO - 03;10 - VELLETRI;6;SACCONE ANTONIO
FORZA ITALIA;LIGURIA;LIGURIA - 01;01 - SAVONA;1;RIPAMONTI PAOLO
FORZA ITALIA;LIGURIA;LIGURIA - 01;02 - GENOVA - UNITÀ URBANISTICA SAN FRUTTUOSO;1;VACCAREZZA ANGELO
FORZA ITALIA;LIGURIA;LIGURIA - 01;03 - GENOVA - LA SPEZIA;1;PUCCIARELLI STEFANIA
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 01;16 - PAVIA;4;CENTINAIO GIAN MARCO
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 01;17 - CREMONA;4;GARNERO SANTANCHE' DANIELA
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 01;18 - MANTOVA;4;RAUTI ISABELLA
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 02;12 - BERGAMO;4;GALLONE MARIA ALESSANDRA
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 02;13 - TREVIGLIO;4;PERGREFFI SIMONA
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 02;14 - BRESCIA;4;PAROLI ADRIANO
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 02;15 - LUMEZZANE;4;BORGHESI STEFANO
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 03;08 - LECCO;4;FAGGI ANTONELLA
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 03;09 - CANTÙ;4;RONZULLI LICIA
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 03;10 - COMO;4;RIVOLTA ERICA
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 03;11 - VARESE;4;CANDIANI STEFANO
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 04;01 - MILANO - AREA STATISTICA 84;4;PAGLIUCA LUIGI
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 04;02 - MILANO - AREA STATISTICA 74;4;CANTU' MARIA CRISTINA
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 04;03 - MILANO - LEGNANO;4;SCIASCIA SALVATORE
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 04;04 - ROZZANO;4;LA RUSSA IGNAZIO
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 05;05 - COLOGNO MONZESE;3;PELLEGRINI EMANUELE
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 05;06 - MONZA;4;CRAXI STEFANIA GABRIELLA ANASTASIA
FORZA ITALIA;LOMBARDIA;LOMBARDIA - 05;07 - SESTO SAN GIOVANNI;4;ROMANI PAOLO
FORZA ITALIA;MARCHE;MARCHE - 01;01 - PESARO;12;BONFRISCO ANNA
FORZA ITALIA;MARCHE;MARCHE - 01;02 - ANCONA;12;PAZZAGLINI GIULIANO
FORZA ITALIA;MARCHE;MARCHE - 01;03 - ASCOLI PICENO;12;CIRIACI GRAZIELLA
FORZA ITALIA;MOLISE;MOLISE - 01;01 - CAMPOBASSO;5;IORIO ANGELO MICHELE
FORZA ITALIA;PIEMONTE;PIEMONTE - 01;01 - SETTIMO TORINESE;7;TIRABOSCHI MARIA VIRGINIA
FORZA ITALIA;PIEMONTE;PIEMONTE - 01;02 - MONCALIERI ;7;CASOLATI MARZIA
FORZA ITALIA;PIEMONTE;PIEMONTE - 01;03 - TORINO - COLLEGNO;7;FERRERO ROBERTA
FORZA ITALIA;PIEMONTE;PIEMONTE - 01;04 - TORINO - ZONA STATISTICA 61;7;GOBETTI PAOLA
FORZA ITALIA;PIEMONTE;PIEMONTE - 02;05 - NOVARA;7;NASTRI GAETANO
FORZA ITALIA;PIEMONTE;PIEMONTE - 02;06 - VERCELLI;7;PICHETTO FRATIN GILBERTO
FORZA ITALIA;PIEMONTE;PIEMONTE - 02;07 - ALESSANDRIA;7;BERUTTI MASSIMO VITTORIO
FORZA ITALIA;PIEMONTE;PIEMONTE - 02;08 - CUNEO;7;PEROSINO MARCO
FORZA ITALIA;PUGLIA;PUGLIA - 01;01 - BARI;9;MELCHIORRE FILIPPO
FORZA ITALIA;PUGLIA;PUGLIA - 01;02 - ALTAMURA;9;MINUTO ANNA CARMELA
FORZA ITALIA;PUGLIA;PUGLIA - 01;03 - ANDRIA;9;SILVESTRIS SERGIO PAOLO FRANCESCO
FORZA ITALIA;PUGLIA;PUGLIA - 01;08 - FOGGIA;9;SPEZZATI ANTONELLA
FORZA ITALIA;PUGLIA;PUGLIA - 02;04 - BRINDISI;9;SCATIGNA TOMMASO
FORZA ITALIA;PUGLIA;PUGLIA - 02;05 - LECCE;8;VITALI LUIGI
FORZA ITALIA;PUGLIA;PUGLIA - 02;06 - NARDÒ;9;CARIDDI LUCIANO
FORZA ITALIA;PUGLIA;PUGLIA - 02;07 - TARANTO;9;FRANCAVILLA MARIA
FORZA ITALIA;SARDEGNA;SARDEGNA - 01;01 - CAGLIARI;6;BASCIU MARIA CHIARA
FORZA ITALIA;SARDEGNA;SARDEGNA - 01;02 - NUORO;6;PALERMO LORENZO
FORZA ITALIA;SARDEGNA;SARDEGNA - 01;03 - SASSARI;6;MORO ANTONIO
FORZA ITALIA;SICILIA;SICILIA - 01;01 - PALERMO - RESUTTANA-SAN LORENZO;5;TANTILLO GIULIO
FORZA ITALIA;SICILIA;SICILIA - 01;02 - PALERMO - BAGHERIA;5;BONAFEDE ESTERINA
FORZA ITALIA;SICILIA;SICILIA - 01;03 - MARSALA;5;SCILLA ANTONINO
FORZA ITALIA;SICILIA;SICILIA - 01;04 - AGRIGENTO;5;GIAMBRONE VINCENZO
FORZA ITALIA;SICILIA;SICILIA - 01;05 - GELA;5;CANDURA GIOVANNA
